waveform	Ch0		Gen	
t0	10/8/2021  14:49:36.743802		10/8/2021  14:49:36.743806	
delta t	8.000000E-6		8.000000E-6	

time[0]	Ch0	time[1]	Gen
10/8/2021  14:49:36.744682	1.989581E-1	10/8/2021  14:49:36.744686	1.486538E-1
10/8/2021  14:49:36.744690	1.982737E-1	10/8/2021  14:49:36.744694	1.494751E-1
10/8/2021  14:49:36.744698	1.991635E-1	10/8/2021  14:49:36.744702	1.496804E-1
10/8/2021  14:49:36.744706	1.989581E-1	10/8/2021  14:49:36.744710	1.502279E-1
10/8/2021  14:49:36.744714	1.986844E-1	10/8/2021  14:49:36.744718	1.507070E-1
10/8/2021  14:49:36.744722	1.992319E-1	10/8/2021  14:49:36.744726	1.511861E-1
10/8/2021  14:49:36.744730	1.983422E-1	10/8/2021  14:49:36.744734	1.518705E-1
10/8/2021  14:49:36.744738	1.986159E-1	10/8/2021  14:49:36.744742	1.523496E-1
10/8/2021  14:49:36.744746	1.986844E-1	10/8/2021  14:49:36.744750	1.526918E-1
10/8/2021  14:49:36.744754	1.986844E-1	10/8/2021  14:49:36.744758	1.531709E-1
10/8/2021  14:49:36.744762	1.994372E-1	10/8/2021  14:49:36.744766	1.535816E-1
10/8/2021  14:49:36.744770	1.981368E-1	10/8/2021  14:49:36.744774	1.537869E-1
10/8/2021  14:49:36.744778	1.986844E-1	10/8/2021  14:49:36.744782	1.544029E-1
10/8/2021  14:49:36.744786	1.990950E-1	10/8/2021  14:49:36.744790	1.544713E-1
10/8/2021  14:49:36.744794	1.989581E-1	10/8/2021  14:49:36.744798	1.550188E-1
10/8/2021  14:49:36.744802	1.991635E-1	10/8/2021  14:49:36.744806	1.554295E-1
10/8/2021  14:49:36.744810	1.988897E-1	10/8/2021  14:49:36.744814	1.554979E-1
10/8/2021  14:49:36.744818	1.990266E-1	10/8/2021  14:49:36.744822	1.559770E-1
10/8/2021  14:49:36.744826	1.988897E-1	10/8/2021  14:49:36.744830	1.561823E-1
10/8/2021  14:49:36.744834	1.986159E-1	10/8/2021  14:49:36.744838	1.565930E-1
10/8/2021  14:49:36.744842	1.993688E-1	10/8/2021  14:49:36.744846	1.567983E-1
10/8/2021  14:49:36.744850	1.995057E-1	10/8/2021  14:49:36.744854	1.570036E-1
10/8/2021  14:49:36.744858	1.988213E-1	10/8/2021  14:49:36.744862	1.572774E-1
10/8/2021  14:49:36.744866	1.984791E-1	10/8/2021  14:49:36.744870	1.577565E-1
10/8/2021  14:49:36.744874	1.988213E-1	10/8/2021  14:49:36.744878	1.580302E-1
10/8/2021  14:49:36.744882	1.988213E-1	10/8/2021  14:49:36.744886	1.582356E-1
10/8/2021  14:49:36.744890	1.984106E-1	10/8/2021  14:49:36.744894	1.587831E-1
10/8/2021  14:49:36.744898	1.986159E-1	10/8/2021  14:49:36.744902	1.588515E-1
10/8/2021  14:49:36.744906	1.985475E-1	10/8/2021  14:49:36.744910	1.589884E-1
10/8/2021  14:49:36.744914	1.988213E-1	10/8/2021  14:49:36.744918	1.592622E-1
10/8/2021  14:49:36.744922	1.997110E-1	10/8/2021  14:49:36.744926	1.593991E-1
10/8/2021  14:49:36.744930	1.984791E-1	10/8/2021  14:49:36.744934	1.598097E-1
10/8/2021  14:49:36.744938	1.993688E-1	10/8/2021  14:49:36.744942	1.598097E-1
10/8/2021  14:49:36.744946	1.988897E-1	10/8/2021  14:49:36.744950	1.600835E-1
10/8/2021  14:49:36.744954	1.987528E-1	10/8/2021  14:49:36.744958	1.601519E-1
10/8/2021  14:49:36.744962	1.990950E-1	10/8/2021  14:49:36.744966	1.603572E-1
10/8/2021  14:49:36.744970	1.984106E-1	10/8/2021  14:49:36.744974	1.605626E-1
10/8/2021  14:49:36.744978	1.990266E-1	10/8/2021  14:49:36.744982	1.604941E-1
10/8/2021  14:49:36.744986	1.990266E-1	10/8/2021  14:49:36.744990	1.609732E-1
10/8/2021  14:49:36.744994	1.985475E-1	10/8/2021  14:49:36.744998	1.611785E-1
10/8/2021  14:49:36.745002	1.990266E-1	10/8/2021  14:49:36.745006	1.612470E-1
10/8/2021  14:49:36.745010	1.989581E-1	10/8/2021  14:49:36.745014	1.615207E-1
10/8/2021  14:49:36.745018	1.985475E-1	10/8/2021  14:49:36.745022	1.613154E-1
10/8/2021  14:49:36.745026	1.984106E-1	10/8/2021  14:49:36.745030	1.617261E-1
10/8/2021  14:49:36.745034	1.984791E-1	10/8/2021  14:49:36.745038	1.617945E-1
10/8/2021  14:49:36.745042	1.991635E-1	10/8/2021  14:49:36.745046	1.618630E-1
10/8/2021  14:49:36.745050	1.987528E-1	10/8/2021  14:49:36.745054	1.617945E-1
10/8/2021  14:49:36.745058	1.989581E-1	10/8/2021  14:49:36.745062	1.619998E-1
10/8/2021  14:49:36.745066	1.986844E-1	10/8/2021  14:49:36.745070	1.623420E-1
10/8/2021  14:49:36.745074	1.987528E-1	10/8/2021  14:49:36.745078	1.622736E-1
10/8/2021  14:49:36.745082	1.992319E-1	10/8/2021  14:49:36.745086	1.621367E-1
10/8/2021  14:49:36.745090	1.993004E-1	10/8/2021  14:49:36.745094	1.627527E-1
10/8/2021  14:49:36.745098	1.989581E-1	10/8/2021  14:49:36.745102	1.626843E-1
10/8/2021  14:49:36.745106	1.987528E-1	10/8/2021  14:49:36.745110	1.627527E-1
10/8/2021  14:49:36.745114	1.989581E-1	10/8/2021  14:49:36.745118	1.626843E-1
10/8/2021  14:49:36.745122	1.990950E-1	10/8/2021  14:49:36.745126	1.628211E-1
10/8/2021  14:49:36.745130	1.986159E-1	10/8/2021  14:49:36.745134	1.628896E-1
10/8/2021  14:49:36.745138	1.988213E-1	10/8/2021  14:49:36.745142	1.631633E-1
10/8/2021  14:49:36.745146	1.982737E-1	10/8/2021  14:49:36.745150	1.630949E-1
10/8/2021  14:49:36.745154	1.983422E-1	10/8/2021  14:49:36.745158	1.634371E-1
10/8/2021  14:49:36.745162	1.990266E-1	10/8/2021  14:49:36.745166	1.633687E-1
10/8/2021  14:49:36.745170	1.990266E-1	10/8/2021  14:49:36.745174	1.632318E-1
10/8/2021  14:49:36.745178	1.987528E-1	10/8/2021  14:49:36.745182	1.634371E-1
10/8/2021  14:49:36.745186	1.988213E-1	10/8/2021  14:49:36.745190	1.633002E-1
10/8/2021  14:49:36.745194	1.988213E-1	10/8/2021  14:49:36.745198	1.633687E-1
10/8/2021  14:49:36.745202	1.990950E-1	10/8/2021  14:49:36.745206	1.637109E-1
10/8/2021  14:49:36.745210	1.979315E-1	10/8/2021  14:49:36.745214	1.635055E-1
10/8/2021  14:49:36.745218	1.990266E-1	10/8/2021  14:49:36.745222	1.635055E-1
10/8/2021  14:49:36.745226	1.990266E-1	10/8/2021  14:49:36.745230	1.636424E-1
10/8/2021  14:49:36.745234	1.989581E-1	10/8/2021  14:49:36.745238	1.638478E-1
10/8/2021  14:49:36.745242	1.988897E-1	10/8/2021  14:49:36.745246	1.635055E-1
10/8/2021  14:49:36.745250	1.982737E-1	10/8/2021  14:49:36.745254	1.639846E-1
10/8/2021  14:49:36.745258	1.986159E-1	10/8/2021  14:49:36.745262	1.637793E-1
10/8/2021  14:49:36.745266	1.990266E-1	10/8/2021  14:49:36.745270	1.640531E-1
10/8/2021  14:49:36.745274	1.984791E-1	10/8/2021  14:49:36.745278	1.639162E-1
10/8/2021  14:49:36.745282	1.996426E-1	10/8/2021  14:49:36.745286	1.641215E-1
10/8/2021  14:49:36.745290	1.989581E-1	10/8/2021  14:49:36.745294	1.640531E-1
10/8/2021  14:49:36.745298	1.992319E-1	10/8/2021  14:49:36.745302	1.641215E-1
10/8/2021  14:49:36.745306	1.986159E-1	10/8/2021  14:49:36.745310	1.643953E-1
10/8/2021  14:49:36.745314	1.993688E-1	10/8/2021  14:49:36.745318	1.641215E-1
10/8/2021  14:49:36.745322	1.995057E-1	10/8/2021  14:49:36.745326	1.641215E-1
10/8/2021  14:49:36.745330	1.983422E-1	10/8/2021  14:49:36.745334	1.643268E-1
10/8/2021  14:49:36.745338	1.988897E-1	10/8/2021  14:49:36.745342	1.643268E-1
10/8/2021  14:49:36.745346	1.987528E-1	10/8/2021  14:49:36.745350	1.641900E-1
10/8/2021  14:49:36.745354	1.987528E-1	10/8/2021  14:49:36.745358	1.643953E-1
10/8/2021  14:49:36.745362	1.992319E-1	10/8/2021  14:49:36.745366	1.641900E-1
10/8/2021  14:49:36.745370	1.986844E-1	10/8/2021  14:49:36.745374	1.643268E-1
10/8/2021  14:49:36.745378	1.986844E-1	10/8/2021  14:49:36.745382	1.643953E-1
10/8/2021  14:49:36.745386	1.992319E-1	10/8/2021  14:49:36.745390	1.643953E-1
10/8/2021  14:49:36.745394	1.988213E-1	10/8/2021  14:49:36.745398	1.644637E-1
10/8/2021  14:49:36.745402	1.990266E-1	10/8/2021  14:49:36.745406	1.643953E-1
10/8/2021  14:49:36.745410	1.986844E-1	10/8/2021  14:49:36.745414	1.646006E-1
10/8/2021  14:49:36.745418	1.986159E-1	10/8/2021  14:49:36.745422	1.646006E-1
10/8/2021  14:49:36.745426	1.988213E-1	10/8/2021  14:49:36.745430	1.645322E-1
10/8/2021  14:49:36.745434	1.986844E-1	10/8/2021  14:49:36.745438	1.645322E-1
10/8/2021  14:49:36.745442	1.996426E-1	10/8/2021  14:49:36.745446	1.645322E-1
10/8/2021  14:49:36.745450	1.990266E-1	10/8/2021  14:49:36.745454	1.646690E-1
10/8/2021  14:49:36.745458	1.990266E-1	10/8/2021  14:49:36.745462	1.645322E-1
10/8/2021  14:49:36.745466	1.990266E-1	10/8/2021  14:49:36.745470	1.645322E-1
10/8/2021  14:49:36.745474	1.988897E-1	10/8/2021  14:49:36.745478	1.643268E-1
10/8/2021  14:49:36.745482	1.995057E-1	10/8/2021  14:49:36.745486	1.646006E-1
10/8/2021  14:49:36.745490	1.986844E-1	10/8/2021  14:49:36.745494	1.646690E-1
10/8/2021  14:49:36.745498	1.990266E-1	10/8/2021  14:49:36.745502	1.644637E-1
10/8/2021  14:49:36.745506	1.989581E-1	10/8/2021  14:49:36.745510	1.648059E-1
10/8/2021  14:49:36.745514	1.994372E-1	10/8/2021  14:49:36.745518	1.648744E-1
10/8/2021  14:49:36.745522	1.990950E-1	10/8/2021  14:49:36.745526	1.646690E-1
10/8/2021  14:49:36.745530	1.990266E-1	10/8/2021  14:49:36.745534	1.648059E-1
10/8/2021  14:49:36.745538	1.990266E-1	10/8/2021  14:49:36.745542	1.646006E-1
10/8/2021  14:49:36.745546	1.987528E-1	10/8/2021  14:49:36.745550	1.646690E-1
