waveform	Ch0		Gen	
t0	3/4/2022  15:19:29.755203		3/4/2022  15:19:29.755213	
delta t	2.000000E-5		2.000000E-5	

time[0]	Ch0	time[1]	Gen
3/4/2022  15:19:29.756743	1.984184E-1	3/4/2022  15:19:29.756753	1.394043E-1
3/4/2022  15:19:29.756763	1.984184E-1	3/4/2022  15:19:29.756773	1.440543E-1
3/4/2022  15:19:29.756783	1.982132E-1	3/4/2022  15:19:29.756793	1.482256E-1
3/4/2022  15:19:29.756803	1.982816E-1	3/4/2022  15:19:29.756813	1.527389E-1
3/4/2022  15:19:29.756823	1.983500E-1	3/4/2022  15:19:29.756833	1.567734E-1
3/4/2022  15:19:29.756843	1.980765E-1	3/4/2022  15:19:29.756853	1.606712E-1
3/4/2022  15:19:29.756863	1.980765E-1	3/4/2022  15:19:29.756873	1.646374E-1
3/4/2022  15:19:29.756883	1.984868E-1	3/4/2022  15:19:29.756893	1.688771E-1
3/4/2022  15:19:29.756903	1.983500E-1	3/4/2022  15:19:29.756913	1.727749E-1
3/4/2022  15:19:29.756923	1.980765E-1	3/4/2022  15:19:29.756933	1.766044E-1
3/4/2022  15:19:29.756943	1.986235E-1	3/4/2022  15:19:29.756953	1.800919E-1
3/4/2022  15:19:29.756963	1.982816E-1	3/4/2022  15:19:29.756973	1.839213E-1
3/4/2022  15:19:29.756983	1.983500E-1	3/4/2022  15:19:29.756993	1.870669E-1
3/4/2022  15:19:29.757003	1.986235E-1	3/4/2022  15:19:29.757013	1.907595E-1
3/4/2022  15:19:29.757023	1.984868E-1	3/4/2022  15:19:29.757033	1.941787E-1
3/4/2022  15:19:29.757043	1.983500E-1	3/4/2022  15:19:29.757053	1.970507E-1
3/4/2022  15:19:29.757063	1.985551E-1	3/4/2022  15:19:29.757073	2.001279E-1
3/4/2022  15:19:29.757083	1.983500E-1	3/4/2022  15:19:29.757093	2.030684E-1
3/4/2022  15:19:29.757103	1.986235E-1	3/4/2022  15:19:29.757113	2.058037E-1
3/4/2022  15:19:29.757123	1.980765E-1	3/4/2022  15:19:29.757133	2.086757E-1
3/4/2022  15:19:29.757143	1.983500E-1	3/4/2022  15:19:29.757153	2.110007E-1
3/4/2022  15:19:29.757163	1.980765E-1	3/4/2022  15:19:29.757173	2.133941E-1
3/4/2022  15:19:29.757183	1.986235E-1	3/4/2022  15:19:29.757193	2.159243E-1
3/4/2022  15:19:29.757203	1.984868E-1	3/4/2022  15:19:29.757213	2.180441E-1
3/4/2022  15:19:29.757223	1.983500E-1	3/4/2022  15:19:29.757233	2.200272E-1
3/4/2022  15:19:29.757243	1.985551E-1	3/4/2022  15:19:29.757253	2.220787E-1
3/4/2022  15:19:29.757263	1.982132E-1	3/4/2022  15:19:29.757273	2.240618E-1
3/4/2022  15:19:29.757283	1.982816E-1	3/4/2022  15:19:29.757293	2.255662E-1
3/4/2022  15:19:29.757303	1.989654E-1	3/4/2022  15:19:29.757313	2.270022E-1
3/4/2022  15:19:29.757323	1.985551E-1	3/4/2022  15:19:29.757333	2.283015E-1
3/4/2022  15:19:29.757343	1.984868E-1	3/4/2022  15:19:29.757353	2.298059E-1
3/4/2022  15:19:29.757363	1.985551E-1	3/4/2022  15:19:29.757373	2.310368E-1
3/4/2022  15:19:29.757383	1.982132E-1	3/4/2022  15:19:29.757393	2.321309E-1
3/4/2022  15:19:29.757403	1.984184E-1	3/4/2022  15:19:29.757413	2.331567E-1
3/4/2022  15:19:29.757423	1.981448E-1	3/4/2022  15:19:29.757433	2.339772E-1
3/4/2022  15:19:29.757443	1.982816E-1	3/4/2022  15:19:29.757453	2.345927E-1
3/4/2022  15:19:29.757463	1.984868E-1	3/4/2022  15:19:29.757473	2.352081E-1
3/4/2022  15:19:29.757483	1.983500E-1	3/4/2022  15:19:29.757493	2.356868E-1
3/4/2022  15:19:29.757503	1.984184E-1	3/4/2022  15:19:29.757513	2.361655E-1
3/4/2022  15:19:29.757523	1.984868E-1	3/4/2022  15:19:29.757533	2.363023E-1
3/4/2022  15:19:29.757543	1.984184E-1	3/4/2022  15:19:29.757553	2.366442E-1
3/4/2022  15:19:29.757563	1.986919E-1	3/4/2022  15:19:29.757573	2.364390E-1
3/4/2022  15:19:29.757583	1.986919E-1	3/4/2022  15:19:29.757593	2.363023E-1
3/4/2022  15:19:29.757603	1.982816E-1	3/4/2022  15:19:29.757613	2.361655E-1
