waveform	Ch0		Gen	
t0	2/11/2022  15:31:14.317747		2/11/2022  15:31:14.317751	
delta t	8.000000E-6		8.000000E-6	

time[0]	Ch0	time[1]	Gen
2/11/2022  15:31:14.319035	-1.646414E-3	2/11/2022  15:31:14.319039	-1.752115E-2
2/11/2022  15:31:14.319043	-2.262244E-3	2/11/2022  15:31:14.319047	-1.717903E-2
2/11/2022  15:31:14.319051	-2.193819E-3	2/11/2022  15:31:14.319055	-1.690532E-2
2/11/2022  15:31:14.319059	-1.509563E-3	2/11/2022  15:31:14.319063	-1.642634E-2
2/11/2022  15:31:14.319067	-2.262244E-3	2/11/2022  15:31:14.319071	-1.587894E-2
2/11/2022  15:31:14.319075	-1.646414E-3	2/11/2022  15:31:14.319079	-1.553681E-2
2/11/2022  15:31:14.319083	-1.646414E-3	2/11/2022  15:31:14.319087	-1.505783E-2
2/11/2022  15:31:14.319091	-2.262244E-3	2/11/2022  15:31:14.319095	-1.464728E-2
2/11/2022  15:31:14.319099	-2.604372E-3	2/11/2022  15:31:14.319103	-1.444200E-2
2/11/2022  15:31:14.319107	-1.441137E-3	2/11/2022  15:31:14.319111	-1.403145E-2
2/11/2022  15:31:14.319115	-2.056967E-3	2/11/2022  15:31:14.319119	-1.341562E-2
2/11/2022  15:31:14.319123	-1.646414E-3	2/11/2022  15:31:14.319127	-1.293664E-2
2/11/2022  15:31:14.319131	-2.399095E-3	2/11/2022  15:31:14.319135	-1.245766E-2
2/11/2022  15:31:14.319139	-1.920116E-3	2/11/2022  15:31:14.319143	-1.197868E-2
2/11/2022  15:31:14.319147	-1.099009E-3	2/11/2022  15:31:14.319151	-1.136285E-2
2/11/2022  15:31:14.319155	-1.783265E-3	2/11/2022  15:31:14.319159	-1.095230E-2
2/11/2022  15:31:14.319163	-1.646414E-3	2/11/2022  15:31:14.319167	-1.061017E-2
2/11/2022  15:31:14.319171	-2.262244E-3	2/11/2022  15:31:14.319175	-1.006276E-2
2/11/2022  15:31:14.319179	-1.920116E-3	2/11/2022  15:31:14.319183	-9.310081E-3
2/11/2022  15:31:14.319187	-1.372711E-3	2/11/2022  15:31:14.319191	-9.173230E-3
2/11/2022  15:31:14.319195	-1.988542E-3	2/11/2022  15:31:14.319199	-8.557400E-3
2/11/2022  15:31:14.319203	-1.783265E-3	2/11/2022  15:31:14.319207	-7.804718E-3
2/11/2022  15:31:14.319211	-2.330670E-3	2/11/2022  15:31:14.319215	-7.325739E-3
2/11/2022  15:31:14.319219	-2.262244E-3	2/11/2022  15:31:14.319223	-6.983611E-3
2/11/2022  15:31:14.319227	-2.604372E-3	2/11/2022  15:31:14.319231	-6.709908E-3
2/11/2022  15:31:14.319235	-1.577988E-3	2/11/2022  15:31:14.319239	-6.025652E-3
2/11/2022  15:31:14.319243	-1.646414E-3	2/11/2022  15:31:14.319247	-5.546673E-3
2/11/2022  15:31:14.319251	-2.056967E-3	2/11/2022  15:31:14.319255	-5.272971E-3
2/11/2022  15:31:14.319259	-2.056967E-3	2/11/2022  15:31:14.319263	-4.725566E-3
2/11/2022  15:31:14.319267	-1.714839E-3	2/11/2022  15:31:14.319271	-4.178161E-3
2/11/2022  15:31:14.319275	-1.920116E-3	2/11/2022  15:31:14.319279	-3.562331E-3
2/11/2022  15:31:14.319283	-1.646414E-3	2/11/2022  15:31:14.319287	-3.014926E-3
2/11/2022  15:31:14.319291	-1.851691E-3	2/11/2022  15:31:14.319295	-2.741223E-3
2/11/2022  15:31:14.319299	-2.193819E-3	2/11/2022  15:31:14.319303	-2.330670E-3
2/11/2022  15:31:14.319307	-1.783265E-3	2/11/2022  15:31:14.319311	-1.646414E-3
2/11/2022  15:31:14.319315	-1.646414E-3	2/11/2022  15:31:14.319319	-1.372711E-3
2/11/2022  15:31:14.319323	-1.920116E-3	2/11/2022  15:31:14.319327	-9.621578E-4
2/11/2022  15:31:14.319331	-2.672798E-3	2/11/2022  15:31:14.319335	-2.779018E-4
2/11/2022  15:31:14.319339	-1.441137E-3	2/11/2022  15:31:14.319343	1.326518E-4
2/11/2022  15:31:14.319347	-1.441137E-3	2/11/2022  15:31:14.319351	2.695030E-4
2/11/2022  15:31:14.319355	-1.509563E-3	2/11/2022  15:31:14.319359	6.800566E-4
2/11/2022  15:31:14.319363	-2.399095E-3	2/11/2022  15:31:14.319367	1.022185E-3
2/11/2022  15:31:14.319371	-2.262244E-3	2/11/2022  15:31:14.319375	1.432738E-3
2/11/2022  15:31:14.319379	-1.372711E-3	2/11/2022  15:31:14.319383	1.980143E-3
2/11/2022  15:31:14.319387	-1.509563E-3	2/11/2022  15:31:14.319391	2.185420E-3
2/11/2022  15:31:14.319395	-1.851691E-3	2/11/2022  15:31:14.319399	2.527548E-3
2/11/2022  15:31:14.319403	-1.646414E-3	2/11/2022  15:31:14.319407	3.006527E-3
2/11/2022  15:31:14.319411	-2.193819E-3	2/11/2022  15:31:14.319415	3.211804E-3
2/11/2022  15:31:14.319419	-1.304286E-3	2/11/2022  15:31:14.319423	3.417081E-3
2/11/2022  15:31:14.319427	-2.330670E-3	2/11/2022  15:31:14.319431	3.759209E-3
2/11/2022  15:31:14.319435	-1.783265E-3	2/11/2022  15:31:14.319439	3.896060E-3
2/11/2022  15:31:14.319443	-1.714839E-3	2/11/2022  15:31:14.319447	4.306613E-3
2/11/2022  15:31:14.319451	-2.056967E-3	2/11/2022  15:31:14.319455	4.648741E-3
2/11/2022  15:31:14.319459	-1.509563E-3	2/11/2022  15:31:14.319463	4.717167E-3
2/11/2022  15:31:14.319467	-2.193819E-3	2/11/2022  15:31:14.319471	5.059295E-3
2/11/2022  15:31:14.319475	-1.372711E-3	2/11/2022  15:31:14.319479	5.127721E-3
2/11/2022  15:31:14.319483	-2.262244E-3	2/11/2022  15:31:14.319487	5.264572E-3
2/11/2022  15:31:14.319491	-1.988542E-3	2/11/2022  15:31:14.319495	5.469849E-3
2/11/2022  15:31:14.319499	-1.851691E-3	2/11/2022  15:31:14.319503	5.606700E-3
2/11/2022  15:31:14.319507	-1.783265E-3	2/11/2022  15:31:14.319511	5.811977E-3
2/11/2022  15:31:14.319515	-1.920116E-3	2/11/2022  15:31:14.319519	5.948828E-3
2/11/2022  15:31:14.319523	-1.920116E-3	2/11/2022  15:31:14.319527	6.017253E-3
2/11/2022  15:31:14.319531	-1.714839E-3	2/11/2022  15:31:14.319535	6.085679E-3
2/11/2022  15:31:14.319539	-1.235860E-3	2/11/2022  15:31:14.319543	6.222530E-3
2/11/2022  15:31:14.319547	-1.714839E-3	2/11/2022  15:31:14.319551	6.154105E-3
2/11/2022  15:31:14.319555	-1.783265E-3	2/11/2022  15:31:14.319559	6.222530E-3
2/11/2022  15:31:14.319563	-1.372711E-3	2/11/2022  15:31:14.319567	6.222530E-3
2/11/2022  15:31:14.319571	-2.193819E-3	2/11/2022  15:31:14.319575	6.496233E-3
2/11/2022  15:31:14.319579	-1.167435E-3	2/11/2022  15:31:14.319583	6.290956E-3
2/11/2022  15:31:14.319587	-1.714839E-3	2/11/2022  15:31:14.319591	6.290956E-3
2/11/2022  15:31:14.319595	-1.304286E-3	2/11/2022  15:31:14.319599	6.222530E-3
2/11/2022  15:31:14.319603	-2.056967E-3	2/11/2022  15:31:14.319607	6.359381E-3
2/11/2022  15:31:14.319611	-2.672798E-3	2/11/2022  15:31:14.319615	6.359381E-3
2/11/2022  15:31:14.319619	-1.372711E-3	2/11/2022  15:31:14.319623	6.017253E-3
2/11/2022  15:31:14.319627	-1.851691E-3	2/11/2022  15:31:14.319631	6.222530E-3
2/11/2022  15:31:14.319635	-1.646414E-3	2/11/2022  15:31:14.319639	6.290956E-3
2/11/2022  15:31:14.319643	-1.646414E-3	2/11/2022  15:31:14.319647	6.085679E-3
2/11/2022  15:31:14.319651	-1.988542E-3	2/11/2022  15:31:14.319655	5.948828E-3
2/11/2022  15:31:14.319659	-1.441137E-3	2/11/2022  15:31:14.319663	5.743551E-3
2/11/2022  15:31:14.319667	-1.509563E-3	2/11/2022  15:31:14.319671	5.675125E-3
2/11/2022  15:31:14.319675	-1.235860E-3	2/11/2022  15:31:14.319679	5.606700E-3
2/11/2022  15:31:14.319683	-1.920116E-3	2/11/2022  15:31:14.319687	5.811977E-3
2/11/2022  15:31:14.319691	-1.920116E-3	2/11/2022  15:31:14.319695	5.469849E-3
2/11/2022  15:31:14.319699	-1.577988E-3	2/11/2022  15:31:14.319703	5.059295E-3
2/11/2022  15:31:14.319707	-1.851691E-3	2/11/2022  15:31:14.319711	4.990869E-3
2/11/2022  15:31:14.319715	-1.646414E-3	2/11/2022  15:31:14.319719	5.264572E-3
2/11/2022  15:31:14.319723	-1.988542E-3	2/11/2022  15:31:14.319727	4.717167E-3
2/11/2022  15:31:14.319731	-1.988542E-3	2/11/2022  15:31:14.319735	4.580316E-3
2/11/2022  15:31:14.319739	-1.099009E-3	2/11/2022  15:31:14.319743	4.580316E-3
2/11/2022  15:31:14.319747	-1.714839E-3	2/11/2022  15:31:14.319751	4.032911E-3
2/11/2022  15:31:14.319755	-1.509563E-3	2/11/2022  15:31:14.319759	4.032911E-3
2/11/2022  15:31:14.319763	-1.714839E-3	2/11/2022  15:31:14.319767	3.964485E-3
2/11/2022  15:31:14.319771	-2.193819E-3	2/11/2022  15:31:14.319775	3.759209E-3
2/11/2022  15:31:14.319779	-1.714839E-3	2/11/2022  15:31:14.319783	3.553932E-3
2/11/2022  15:31:14.319787	-1.714839E-3	2/11/2022  15:31:14.319791	3.280229E-3
2/11/2022  15:31:14.319795	-1.646414E-3	2/11/2022  15:31:14.319799	3.143378E-3
2/11/2022  15:31:14.319803	-1.167435E-3	2/11/2022  15:31:14.319807	3.006527E-3
2/11/2022  15:31:14.319811	-1.714839E-3	2/11/2022  15:31:14.319815	2.801250E-3
2/11/2022  15:31:14.319819	-1.577988E-3	2/11/2022  15:31:14.319823	2.390697E-3
2/11/2022  15:31:14.319827	-1.988542E-3	2/11/2022  15:31:14.319831	2.185420E-3
2/11/2022  15:31:14.319835	-1.577988E-3	2/11/2022  15:31:14.319839	2.048569E-3
2/11/2022  15:31:14.319843	-1.304286E-3	2/11/2022  15:31:14.319847	1.774866E-3
2/11/2022  15:31:14.319851	-2.125393E-3	2/11/2022  15:31:14.319855	1.432738E-3
2/11/2022  15:31:14.319859	-1.714839E-3	2/11/2022  15:31:14.319863	1.090610E-3
2/11/2022  15:31:14.319867	-1.577988E-3	2/11/2022  15:31:14.319871	1.022185E-3
2/11/2022  15:31:14.319875	-1.851691E-3	2/11/2022  15:31:14.319879	7.484822E-4
2/11/2022  15:31:14.319883	-1.577988E-3	2/11/2022  15:31:14.319887	6.800566E-4
2/11/2022  15:31:14.319891	-1.851691E-3	2/11/2022  15:31:14.319895	4.063542E-4
2/11/2022  15:31:14.319899	-1.783265E-3	2/11/2022  15:31:14.319903	2.010774E-4
2/11/2022  15:31:14.319907	-1.851691E-3	2/11/2022  15:31:14.319911	-7.262500E-5
2/11/2022  15:31:14.319915	-1.783265E-3	2/11/2022  15:31:14.319919	-2.094762E-4
2/11/2022  15:31:14.319923	-1.235860E-3	2/11/2022  15:31:14.319927	-4.831786E-4
2/11/2022  15:31:14.319931	-2.262244E-3	2/11/2022  15:31:14.319935	-7.568810E-4
