waveform	Ch0		Gen	
t0	2/11/2022  14:55:10.653318		2/11/2022  14:55:10.653330	
delta t	4.000000E-5		4.000000E-5	

time[0]	Ch0	time[1]	Gen
2/11/2022  14:55:10.656718	-2.141447E-3	2/11/2022  14:55:10.656730	4.800132E-1
2/11/2022  14:55:10.656758	-1.815446E-3	2/11/2022  14:55:10.656770	4.764272E-1
2/11/2022  14:55:10.656798	-2.141447E-3	2/11/2022  14:55:10.656810	4.718632E-1
2/11/2022  14:55:10.656838	-1.489446E-3	2/11/2022  14:55:10.656850	4.686032E-1
2/11/2022  14:55:10.656878	-2.141447E-3	2/11/2022  14:55:10.656890	4.653431E-1
2/11/2022  14:55:10.656918	-2.141447E-3	2/11/2022  14:55:10.656930	4.607791E-1
2/11/2022  14:55:10.656958	-1.815446E-3	2/11/2022  14:55:10.656970	4.571931E-1
2/11/2022  14:55:10.656998	-2.141447E-3	2/11/2022  14:55:10.657010	4.536071E-1
2/11/2022  14:55:10.657038	-2.467447E-3	2/11/2022  14:55:10.657050	4.493691E-1
2/11/2022  14:55:10.657078	-2.467447E-3	2/11/2022  14:55:10.657090	4.464351E-1
2/11/2022  14:55:10.657118	-2.141447E-3	2/11/2022  14:55:10.657130	4.421971E-1
2/11/2022  14:55:10.657158	-2.141447E-3	2/11/2022  14:55:10.657170	4.386111E-1
2/11/2022  14:55:10.657198	-2.467447E-3	2/11/2022  14:55:10.657210	4.350251E-1
2/11/2022  14:55:10.657238	-2.467447E-3	2/11/2022  14:55:10.657250	4.317651E-1
2/11/2022  14:55:10.657278	-1.815446E-3	2/11/2022  14:55:10.657290	4.288311E-1
2/11/2022  14:55:10.657318	-1.489446E-3	2/11/2022  14:55:10.657330	4.252451E-1
2/11/2022  14:55:10.657358	-1.489446E-3	2/11/2022  14:55:10.657370	4.216591E-1
2/11/2022  14:55:10.657398	-1.815446E-3	2/11/2022  14:55:10.657410	4.183991E-1
2/11/2022  14:55:10.657438	-2.467447E-3	2/11/2022  14:55:10.657450	4.154651E-1
2/11/2022  14:55:10.657478	-1.815446E-3	2/11/2022  14:55:10.657490	4.109011E-1
2/11/2022  14:55:10.657518	-1.489446E-3	2/11/2022  14:55:10.657530	4.086191E-1
2/11/2022  14:55:10.657558	-2.467447E-3	2/11/2022  14:55:10.657570	4.040551E-1
2/11/2022  14:55:10.657598	-2.793447E-3	2/11/2022  14:55:10.657610	4.004691E-1
2/11/2022  14:55:10.657638	-2.141447E-3	2/11/2022  14:55:10.657650	3.978611E-1
2/11/2022  14:55:10.657678	-2.467447E-3	2/11/2022  14:55:10.657690	3.946011E-1
2/11/2022  14:55:10.657718	-1.815446E-3	2/11/2022  14:55:10.657730	3.923191E-1
2/11/2022  14:55:10.657758	-2.793447E-3	2/11/2022  14:55:10.657770	3.890591E-1
