Time,V(C1.nA),
0.0456,0.000004999925854044682,
0.04565,0.000006083234818569168,
0.0457,0.000006800972191156665,
0.04575,0.000007137278242085723,
0.0458,0.000007096337313210375,
0.04585,0.000006701059585769826,
0.0459,0.0000059908947183501204,
0.04595,0.000005018935209513911,
0.046,0.000003848494306215686,
0.04605,0.0000025493594676115503,
0.0461,0.0000011939275865377156,
0.04615,-1.4657728535805335e-7,
0.0462,-0.0000014056182052717422,
0.04625,-0.0000025244298177896117,
0.0463,-0.0000034545418025909354,
0.04635,-0.000004159645496644902,
0.0464,-0.000004616746197728806,
0.04645,-0.000004816582729520191,
0.0465,-0.000004763333687719078,
0.04655,-0.000004473664558393451,
0.0466,-0.000003975200026246956,
0.04665,-0.0000033045300146589625,
0.0467,-0.000002504875430110559,
0.04675,-0.000001623549720581888,
0.0468,-7.0935509446526e-7,
0.04685,1.8995214500498455e-7,
0.0469,0.0000010300036001324023,
0.04695,0.0000017718610753215003,
0.047,0.000002383673108398563,
0.04705,0.0000028418838176171667,
0.0471,0.000003131958064636895,
0.04715,0.0000032486132294275472,
0.0472,0.0000031955732228263776,
0.04725,0.000002984883506900329,
0.0473,0.0000026358458101008293,
0.04735,0.0000021736470910087978,
0.0474,0.0000016277685477957837,
0.04745,0.0000010302667809515398,
0.0475,4.1402054991519155e-7,
0.04755,-1.8896687186362922e-7,
0.0476,-7.491275079228354e-7,
0.04765,-0.0000012406798923444554,
0.0477,-0.0000016427153162028475,
0.04775,-0.0000019399791680789743,
0.0478,-0.0000021233249593951655,
0.04785,-0.0000021898363120257805,
0.0479,-0.000002142629131997126,
0.04795,-0.000001990361588452612,
0.048,-0.0000017464926735234928,
0.04805,-0.0000014283404989410338,
0.0481,-0.0000010559987209967491,
0.04815,-6.511733870093473e-7,
0.0482,-2.3600305203585454e-7,
0.04825,1.6807761879517655e-7,
0.0483,5.413760606458403e-7,
0.04835,8.668350880903951e-7,
0.0484,0.000001130744365872668,
0.04845,0.0000013232443687085506,
0.0485,0.000001438608975975186,
0.04855,0.0000014753047368112442,
0.0486,0.0000014358361723341916,
0.04865,0.000001326396715826514,
0.0487,0.0000011563535752149133,
0.04875,9.376015843248126e-7,
0.0488,6.838257545228675e-7,
0.04885,4.0971463116611205e-7,
0.0489,1.3016670401670933e-7,
0.04895,-1.4046986555241032e-7,
0.049,-3.890878375296484e-7,
0.04905,-6.044109548986146e-7,
0.0491,-7.774593796040393e-7,
0.04915,-9.018740029637351e-7,
0.0492,-9.740911344309987e-7,
0.04925,-9.93367060921127e-7,
0.0493,-9.616595411770709e-7,
0.04935,-8.833800983446428e-7,
0.0494,-7.650367001740752e-7,
0.04945,-6.147908415921283e-7,
0.0495,-4.419560183291769e-7,
0.04955,-2.56466033622008e-7,
0.0496,-6.834152376689316e-8,
0.04965,1.1281839126039587e-7,
0.0497,2.78295175745453e-7,
0.04975,4.206403200958863e-7,
0.0498,5.339794353568038e-7,
0.04985,6.142204369421528e-7,
0.0499,6.591606576890075e-7,
0.04995,6.684930944906085e-7,
0.05,0.050251899998457174,
